StudentID,Earned Points,Possible Points,PercentCorrect,QuizCreated,Stu1,PriKey1,Points1,Stu2,PriKey2,Points2,Stu3,PriKey3,Points3,Stu4,PriKey4,Points4,Stu5,PriKey5,Points5,Stu6,PriKey6,Points6,Stu7,PriKey7,Points7,Stu8,PriKey8,Points8,Stu9,PriKey9,Points9,Stu10,PriKey10,Points10,Stu11,PriKey11,Points11,Stu12,PriKey12,Points12,Stu13,PriKey13,Points13,Stu14,PriKey14,Points14,Stu15,PriKey15,Points15,Stu16,PriKey16,Points16,Stu17,PriKey17,Points17,Stu18,PriKey18,Points18,Stu19,PriKey19,Points19,Stu20,PriKey20,Points20,Stu21,PriKey21,Points21,Stu22,PriKey22,Points22,Stu23,PriKey23,Points23,Stu24,PriKey24,Points24,Stu25,PriKey25,Points25,Stu26,PriKey26,Points26,Stu27,PriKey27,Points27,Stu28,PriKey28,Points28,Stu29,PriKey29,Points29,Stu30,PriKey30,Points30,Stu31,PriKey31,Points31,Stu32,PriKey32,Points32,Stu33,PriKey33,Points33,Stu34,PriKey34,Points34,Stu35,PriKey35,Points35
DL 997035177,18,35,51.43,29-02-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,D,D,1,B,B,1,B,A,0,D,D,1,A,A,1,A,D,0,D,A,0,D,B,0,,D,0,B,B,1,A,A,1,A,B,0,C,C,1,D,D,1,B,C,0,A,A,1,A,A,1,D,A,0,B,C,0,C,C,1,D,A,0,,B,0,A,A,1,C,C,1,C,C,1,B,B,1,B,D,0,,A,0,,B,0,D,D,1,A,B,0
DL 997035178,9,35,25.71,29-02-2020 00:00,A,B,0,C,D,0,C,D,0,D,D,1,B,D,0,D,B,0,A,A,1,A,D,0,B,A,0,C,D,0,C,A,0,A,B,0,B,D,0,B,B,1,C,A,0,D,B,0,D,C,0,B,D,0,A,C,0,A,A,1,A,A,1,A,A,1,B,C,0,C,C,1,D,A,0,B,B,1,A,A,1,D,C,0,A,C,0,D,B,0,A,D,0,C,A,0,D,B,0,C,D,0,D,B,0
DL 997035179,11,35,31.43,29-02-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,D,D,1,B,B,1,C,A,0,D,D,1,B,A,0,C,D,0,B,A,0,B,B,1,A,D,0,A,B,0,D,A,0,B,B,1,C,C,1,C,D,0,B,C,0,A,A,1,A,A,1,D,A,0,A,C,0,B,C,0,C,A,0,B,B,1,B,A,0,A,C,0,A,C,0,,B,0,,D,0,,A,0,,B,0,,D,0,,B,0
DL 997035181,9,35,25.71,29-02-2020 00:00,C,B,0,A,D,0,C,D,0,D,D,1,C,D,0,B,B,1,A,A,1,D,D,1,B,A,0,,D,0,B,A,0,,B,0,A,D,0,A,B,0,B,A,0,A,B,0,C,C,1,A,D,0,B,C,0,A,A,1,A,A,1,,A,0,D,C,0,C,C,1,A,A,1,,B,0,,A,0,,C,0,,C,0,,B,0,,D,0,,A,0,,B,0,,D,0,,B,0
DL 997035182,25,35,71.43,29-02-2020 00:00,D,B,0,C,D,0,D,D,1,D,D,1,D,D,1,B,B,1,A,A,1,D,D,1,A,A,1,B,D,0,B,A,0,B,B,1,A,D,0,B,B,1,D,A,0,B,B,1,C,C,1,D,D,1,C,C,1,A,A,1,A,A,1,D,A,0,C,C,1,D,C,0,A,A,1,B,B,1,A,A,1,B,C,0,C,C,1,B,B,1,D,D,1,A,A,1,B,B,1,D,D,1,C,B,0
DL 997035183,20,35,57.14,29-02-2020 00:00,A,B,0,C,D,0,D,D,1,D,D,1,C,D,0,B,B,1,A,A,1,D,D,1,A,A,1,A,D,0,B,A,0,B,B,1,C,D,0,B,B,1,C,A,0,C,B,0,C,C,1,A,D,0,B,C,0,A,A,1,A,A,1,D,A,0,A,C,0,D,C,0,A,A,1,B,B,1,A,A,1,C,C,1,C,C,1,B,B,1,A,D,0,B,A,0,B,B,1,D,D,1,B,B,1
DL 997035184,10,35,28.57,29-02-2020 00:00,B,B,1,C,D,0,D,D,1,A,D,0,B,D,0,C,B,0,D,A,0,A,D,0,B,A,0,B,D,0,A,A,1,B,B,1,A,D,0,B,B,1,A,A,1,B,B,1,A,C,0,B,D,0,A,C,0,,A,0,,A,0,,A,0,,C,0,,C,0,,A,0,,B,0,,A,0,,C,0,B,C,0,A,B,0,B,D,0,A,A,1,B,B,1,A,D,0,B,B,1
DL 997035185,7,35,20,29-02-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,D,D,1,A,B,0,B,A,0,D,D,1,C,A,0,,D,0,,A,0,,B,0,,D,0,,B,0,,A,0,,B,0,,C,0,,D,0,,C,0,B,A,0,A,A,1,A,A,1,A,C,0,B,C,0,A,A,1,,B,0,,A,0,,C,0,,C,0,,B,0,,D,0,,A,0,,B,0,,D,0,,B,0
DL 997035186,19,35,54.29,29-02-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,C,D,0,B,B,1,A,A,1,B,D,0,A,A,1,D,D,1,A,A,1,B,B,1,B,D,0,B,B,1,C,A,0,D,B,0,C,C,1,B,D,0,B,C,0,C,A,0,A,A,1,A,A,1,A,C,0,C,C,1,D,A,0,B,B,1,A,A,1,C,C,1,C,C,1,B,B,1,A,D,0,B,A,0,C,B,0,D,D,1,A,B,0
DL 997035187,20,35,57.14,29-02-2020 00:00,B,B,1,C,D,0,D,D,1,D,D,1,D,D,1,C,B,0,A,A,1,D,D,1,B,A,0,C,D,0,D,A,0,B,B,1,D,D,1,A,B,0,C,A,0,D,B,0,C,C,1,C,D,0,C,C,1,A,A,1,A,A,1,D,A,0,B,C,0,B,C,0,A,A,1,B,B,1,A,A,1,C,C,1,C,C,1,B,B,1,A,D,0,B,A,0,C,B,0,D,D,1,B,B,1
DL 997035188,4,35,11.43,29-02-2020 00:00,B,B,1,A,D,0,C,D,0,C,D,0,C,D,0,B,B,1,D,A,0,C,D,0,A,A,1,C,D,0,A,A,1,C,B,0,B,D,0,,B,0,,A,0,,B,0,,C,0,,D,0,,C,0,,A,0,,A,0,,A,0,,C,0,,C,0,,A,0,,B,0,,A,0,,C,0,,C,0,,B,0,,D,0,,A,0,,B,0,,D,0,,B,0
DL 997035189,10,35,28.57,29-02-2020 00:00,A,B,0,C,D,0,D,D,1,D,D,1,B,D,0,A,B,0,A,A,1,D,D,1,C,A,0,C,D,0,B,A,0,B,B,1,D,D,1,A,B,0,B,A,0,A,B,0,C,C,1,A,D,0,B,C,0,A,A,1,B,A,0,B,A,0,B,C,0,D,C,0,B,A,0,C,B,0,C,A,0,B,C,0,A,C,0,A,B,0,C,D,0,B,A,0,B,B,1,D,D,1,C,B,0
DL 997035190,13,35,37.14,29-02-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,C,D,0,B,B,1,D,A,0,D,D,1,A,A,1,A,D,0,B,A,0,B,B,1,B,D,0,A,B,0,C,A,0,D,B,0,A,C,0,D,D,1,B,C,0,D,A,0,A,A,1,D,A,0,B,C,0,C,C,1,C,A,0,B,B,1,A,A,1,B,C,0,A,C,0,D,B,0,,D,0,A,A,1,,B,0,D,D,1,C,B,0
DL 997035191,19,35,54.29,29-02-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,D,D,1,B,B,1,A,A,1,D,D,1,A,A,1,D,D,1,B,A,0,D,B,0,A,D,0,B,B,1,D,A,0,D,B,0,C,C,1,D,D,1,B,C,0,D,A,0,A,A,1,A,A,1,C,C,1,C,C,1,D,A,0,C,B,0,B,A,0,C,C,1,B,C,0,B,B,1,C,D,0,A,A,1,,B,0,D,D,1,C,B,0
DL 997035192,20,35,57.14,29-02-2020 00:00,B,B,1,C,D,0,D,D,1,D,D,1,D,D,1,B,B,1,A,A,1,D,D,1,A,A,1,B,D,0,A,A,1,B,B,1,D,D,1,B,B,1,A,A,1,B,B,1,C,C,1,A,D,0,A,C,0,A,A,1,A,A,1,D,A,0,C,C,1,A,C,0,D,A,0,B,B,1,A,A,1,,C,0,,C,0,,B,0,,D,0,,A,0,,B,0,,D,0,,B,0
DL 997035193,10,35,28.57,29-02-2020 00:00,C,B,0,C,D,0,C,D,0,D,D,1,C,D,0,D,B,0,A,A,1,D,D,1,B,A,0,B,D,0,A,A,1,D,B,0,B,D,0,C,B,0,A,A,1,C,B,0,C,C,1,A,D,0,B,C,0,D,A,0,A,A,1,D,A,0,C,C,1,A,C,0,D,A,0,B,B,1,B,A,0,,C,0,C,C,1,,B,0,,D,0,,A,0,,B,0,,D,0,,B,0
DL 998031001,17,35,48.57,03-03-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,A,D,0,B,B,1,A,A,1,D,D,1,A,A,1,A,D,0,B,A,0,B,B,1,B,D,0,B,B,1,B,A,0,A,B,0,C,C,1,D,D,1,C,C,1,A,A,1,A,A,1,C,A,0,B,C,0,C,C,1,C,A,0,C,B,0,C,A,0,A,C,0,D,C,0,B,B,1,A,D,0,D,A,0,C,B,0,D,D,1,B,B,1
DL 998031002,24,35,68.57,03-03-2020 00:00,B,B,1,C,D,0,D,D,1,D,D,1,C,D,0,C,B,0,A,A,1,D,D,1,A,A,1,A,D,0,B,A,0,B,B,1,C,D,0,B,B,1,A,A,1,B,B,1,C,C,1,C,D,0,C,C,1,A,A,1,A,A,1,A,A,1,D,C,0,C,C,1,A,A,1,B,B,1,A,A,1,B,C,0,C,C,1,B,B,1,D,D,1,A,A,1,A,B,0,D,D,1,A,B,0
DL 998031003,26,35,74.29,03-03-2020 00:00,B,B,1,C,D,0,D,D,1,D,D,1,D,D,1,D,B,0,A,A,1,D,D,1,A,A,1,B,D,0,D,A,0,B,B,1,D,D,1,B,B,1,A,A,1,B,B,1,C,C,1,D,D,1,C,C,1,D,A,0,A,A,1,C,A,0,B,C,0,C,C,1,A,A,1,B,B,1,A,A,1,B,C,0,C,C,1,B,B,1,D,D,1,A,A,1,A,B,0,D,D,1,B,B,1
DL 998031004,25,35,71.43,03-03-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,D,D,1,B,B,1,A,A,1,D,D,1,A,A,1,B,D,0,D,A,0,B,B,1,D,D,1,C,B,0,A,A,1,D,B,0,C,C,1,D,D,1,C,C,1,A,A,1,A,A,1,D,A,0,B,C,0,C,C,1,A,A,1,B,B,1,D,A,0,C,C,1,C,C,1,B,B,1,A,D,0,A,A,1,B,B,1,D,D,1,B,B,1
DL 998031007,23,35,65.71,03-03-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,D,D,1,D,B,0,D,A,0,D,D,1,B,A,0,A,D,0,B,A,0,B,B,1,D,D,1,B,B,1,A,A,1,B,B,1,C,C,1,C,D,0,C,C,1,A,A,1,A,A,1,A,A,1,D,C,0,C,C,1,A,A,1,B,B,1,A,A,1,B,C,0,C,C,1,B,B,1,D,D,1,A,A,1,A,B,0,D,D,1,A,B,0
DL 998031008,29,35,82.86,03-03-2020 00:00,B,B,1,C,D,0,D,D,1,D,D,1,D,D,1,B,B,1,A,A,1,D,D,1,A,A,1,D,D,1,D,A,0,B,B,1,D,D,1,B,B,1,A,A,1,B,B,1,C,C,1,D,D,1,C,C,1,A,A,1,A,A,1,B,A,0,A,C,0,C,C,1,A,A,1,B,B,1,A,A,1,C,C,1,C,C,1,B,B,1,A,D,0,A,A,1,B,B,1,D,D,1,A,B,0
DL 998031009,14,35,40,03-03-2020 00:00,B,B,1,C,D,0,C,D,0,B,D,0,C,D,0,B,B,1,A,A,1,D,D,1,A,A,1,C,D,0,B,A,0,A,B,0,C,D,0,C,B,0,A,A,1,C,B,0,D,C,0,B,D,0,C,C,1,D,A,0,A,A,1,D,A,0,D,C,0,A,C,0,A,A,1,B,B,1,D,A,0,B,C,0,C,C,1,C,B,0,B,D,0,D,A,0,B,B,1,D,D,1,B,B,1
DL 998031009,12,35,34.29,03-03-2020 00:00,B,B,1,C,D,0,B,D,0,A,D,0,C,D,0,C,B,0,A,A,1,A,D,0,A,A,1,D,D,1,A,A,1,B,B,1,C,D,0,C,B,0,C,A,0,D,B,0,,C,0,D,D,1,B,C,0,B,A,0,A,A,1,D,A,0,C,C,1,AC,C,0,B,A,0,B,B,1,C,A,0,C,C,1,B,C,0,B,B,1,A,D,0,C,A,0,A,B,0,B,D,0,A,B,0
DL 998031033,6,35,17.14,29-02-2020 00:00,B,B,1,C,D,0,C,D,0,C,D,0,C,D,0,,B,0,,A,0,,D,0,,A,0,B,D,0,B,A,0,ACD,B,0,BC,D,0,A,B,0,,A,0,,B,0,,C,0,,D,0,,C,0,AC,A,0,B,A,0,B,A,0,,C,0,C,C,1,A,A,1,C,B,0,A,A,1,C,C,1,A,C,0,C,B,0,B,D,0,A,A,1,C,B,0,A,D,0,C,B,0
DL 998032002,20,35,57.14,03-03-2020 00:00,B,B,1,C,D,0,D,D,1,D,D,1,C,D,0,B,B,1,A,A,1,D,D,1,A,A,1,B,D,0,B,A,0,B,B,1,C,D,0,D,B,0,D,A,0,A,B,0,C,C,1,C,D,0,C,C,1,A,A,1,A,A,1,A,A,1,C,C,1,C,C,1,B,A,0,A,B,0,C,A,0,B,C,0,C,C,1,B,B,1,B,D,0,A,A,1,B,B,1,D,D,1,C,B,0
DL 998032003,22,35,62.86,03-03-2020 00:00,B,B,1,B,D,0,C,D,0,D,D,1,C,D,0,B,B,1,D,A,0,D,D,1,A,A,1,D,D,1,A,A,1,B,B,1,A,D,0,C,B,0,D,A,0,D,B,0,C,C,1,D,D,1,C,C,1,D,A,0,D,A,0,C,A,0,C,C,1,C,C,1,A,A,1,B,B,1,A,A,1,C,C,1,C,C,1,B,B,1,A,D,0,A,A,1,C,B,0,D,D,1,B,B,1
DL 998032004,13,35,37.14,03-03-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,C,D,0,D,B,0,A,A,1,D,D,1,A,A,1,C,D,0,B,A,0,A,B,0,D,D,1,D,B,0,A,A,1,D,B,0,C,C,1,B,D,0,C,C,1,A,A,1,A,A,1,B,A,0,D,C,0,B,C,0,D,A,0,C,B,0,B,A,0,B,C,0,D,C,0,B,B,1,A,D,0,A,A,1,D,B,0,C,D,0,C,B,0
DL 998032006,16,35,45.71,03-03-2020 00:00,B,B,1,C,D,0,B,D,0,D,D,1,C,D,0,A,B,0,C,A,0,D,D,1,D,A,0,C,D,0,D,A,0,A,B,0,D,D,1,A,B,0,C,A,0,A,B,0,C,C,1,A,D,0,C,C,1,C,A,0,D,A,0,C,A,0,C,C,1,C,C,1,D,A,0,B,B,1,A,A,1,C,C,1,C,C,1,A,B,0,A,D,0,A,A,1,B,B,1,D,D,1,B,B,1
DL 998032007,26,35,74.29,03-03-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,D,D,1,B,B,1,C,A,0,D,D,1,D,A,0,A,D,0,A,A,1,B,B,1,A,D,0,B,B,1,A,A,1,B,B,1,C,C,1,C,D,0,C,C,1,A,A,1,A,A,1,A,A,1,B,C,0,C,C,1,A,A,1,B,B,1,A,A,1,C,C,1,C,C,1,B,B,1,A,D,0,A,A,1,B,B,1,D,D,1,B,B,1
DL 998032008,25,35,71.43,03-03-2020 00:00,B,B,1,C,D,0,D,D,1,B,D,0,D,D,1,B,B,1,A,A,1,D,D,1,A,A,1,C,D,0,B,A,0,B,B,1,D,D,1,B,B,1,D,A,0,A,B,0,C,C,1,C,D,0,C,C,1,A,A,1,A,A,1,A,A,1,B,C,0,A,C,0,A,A,1,B,B,1,A,A,1,C,C,1,C,C,1,B,B,1,A,D,0,A,A,1,B,B,1,D,D,1,B,B,1
DL 998033001,13,35,37.14,03-03-2020 00:00,C,B,0,C,D,0,C,D,0,D,D,1,D,D,1,B,B,1,A,A,1,D,D,1,C,A,0,C,D,0,B,A,0,C,B,0,B,D,0,A,B,0,D,A,0,D,B,0,C,C,1,B,D,0,A,C,0,A,A,1,A,A,1,D,A,0,B,C,0,C,C,1,B,A,0,C,B,0,D,A,0,C,C,1,D,C,0,B,B,1,B,D,0,A,A,1,C,B,0,D,D,1,C,B,0
DL 998033003,25,35,71.43,03-03-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,D,D,1,B,B,1,A,A,1,D,D,1,B,A,0,C,D,0,A,A,1,B,B,1,D,D,1,B,B,1,A,A,1,B,B,1,C,C,1,D,D,1,C,C,1,A,A,1,A,A,1,D,A,0,B,C,0,C,C,1,D,A,0,B,B,1,A,A,1,C,C,1,C,C,1,B,B,1,B,D,0,A,A,1,C,B,0,D,D,1,C,B,0
DL 998033004,20,35,57.14,03-03-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,D,D,1,C,B,0,A,A,1,D,D,1,B,A,0,D,D,1,D,A,0,C,B,0,C,D,0,A,B,0,A,A,1,B,B,1,C,C,1,A,D,0,C,C,1,A,A,1,A,A,1,D,A,0,B,C,0,C,C,1,D,A,0,C,B,0,A,A,1,C,C,1,C,C,1,B,B,1,B,D,0,A,A,1,C,B,0,D,D,1,B,B,1
DL 998033005,10,35,28.57,03-03-2020 00:00,C,B,0,C,D,0,C,D,0,BD,D,0,A,D,0,A,B,0,A,A,1,D,D,1,A,A,1,A,D,0,D,A,0,C,B,0,A,D,0,C,B,0,B,A,0,A,B,0,C,C,1,D,D,1,B,C,0,A,A,1,A,A,1,B,A,0,D,C,0,D,C,0,D,A,0,A,B,0,B,A,0,C,C,1,A,C,0,D,B,0,A,D,0,C,A,0,A,B,0,D,D,1,B,B,1
DL 998033006,20,35,57.14,03-03-2020 00:00,C,B,0,C,D,0,C,D,0,D,D,1,C,D,0,B,B,1,D,A,0,D,D,1,C,A,0,A,D,0,A,A,1,B,B,1,B,D,0,D,B,0,A,A,1,D,B,0,C,C,1,D,D,1,C,C,1,A,A,1,A,A,1,B,A,0,B,C,0,C,C,1,C,A,0,B,B,1,A,A,1,C,C,1,C,C,1,B,B,1,B,D,0,A,A,1,B,B,1,D,D,1,C,B,0
DL 998033007,24,35,68.57,03-03-2020 00:00,B,B,1,C,D,0,D,D,1,D,D,1,C,D,0,B,B,1,D,A,0,D,D,1,D,A,0,A,D,0,B,A,0,B,B,1,A,D,0,C,B,0,A,A,1,B,B,1,C,C,1,D,D,1,C,C,1,A,A,1,A,A,1,D,A,0,B,C,0,C,C,1,A,A,1,B,B,1,A,A,1,C,C,1,C,C,1,B,B,1,A,D,0,A,A,1,B,B,1,D,D,1,B,B,1
DL 998033008,22,35,62.86,03-03-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,D,D,1,B,B,1,A,A,1,D,D,1,A,A,1,B,D,0,D,A,0,B,B,1,B,D,0,D,B,0,A,A,1,D,B,0,C,C,1,D,D,1,C,C,1,A,A,1,A,A,1,D,A,0,B,C,0,C,C,1,D,A,0,A,B,0,A,A,1,C,C,1,C,C,1,B,B,1,A,D,0,A,A,1,C,B,0,D,D,1,B,B,1
DL 998034001,25,35,71.43,03-03-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,C,D,0,B,B,1,A,A,1,D,D,1,A,A,1,D,D,1,A,A,1,B,B,1,D,D,1,D,B,0,A,A,1,C,B,0,C,C,1,A,D,0,C,C,1,A,A,1,A,A,1,D,A,0,B,C,0,C,C,1,A,A,1,B,B,1,D,A,0,C,C,1,C,C,1,B,B,1,C,D,0,A,A,1,B,B,1,D,D,1,B,B,1
DL 998034002,17,35,48.57,03-03-2020 00:00,B,B,1,C,D,0,C,D,0,B,D,0,A,D,0,B,B,1,D,A,0,C,D,0,A,A,1,C,D,0,C,A,0,B,B,1,C,D,0,C,B,0,A,A,1,C,B,0,C,C,1,B,D,0,C,C,1,A,A,1,A,A,1,D,A,0,C,C,1,C,C,1,A,A,1,B,B,1,B,A,0,B,C,0,A,C,0,A,B,0,B,D,0,A,A,1,B,B,1,D,D,1,B,B,1
DL 998034004,26,35,74.29,03-03-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,D,D,1,B,B,1,A,A,1,D,D,1,A,A,1,C,D,0,A,A,1,B,B,1,A,D,0,B,B,1,A,A,1,B,B,1,C,C,1,B,D,0,C,C,1,A,A,1,A,A,1,B,A,0,C,C,1,C,C,1,D,A,0,B,B,1,D,A,0,C,C,1,C,C,1,B,B,1,A,D,0,A,A,1,B,B,1,D,D,1,B,B,1
DL 998034005,23,35,65.71,03-03-2020 00:00,B,B,1,C,D,0,C,D,0,C,D,0,D,D,1,B,B,1,B,A,0,D,D,1,A,A,1,C,D,0,D,A,0,B,B,1,D,D,1,A,B,0,A,A,1,D,B,0,C,C,1,B,D,0,C,C,1,A,A,1,A,A,1,A,A,1,C,C,1,C,C,1,B,A,0,B,B,1,B,A,0,C,C,1,C,C,1,B,B,1,C,D,0,A,A,1,B,B,1,D,D,1,B,B,1
DL 998034008,26,35,74.29,03-03-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,D,D,1,B,B,1,A,A,1,D,D,1,D,A,0,C,D,0,D,A,0,B,B,1,A,D,0,B,B,1,A,A,1,D,B,0,C,C,1,A,D,0,C,C,1,A,A,1,A,A,1,A,A,1,D,C,0,C,C,1,A,A,1,B,B,1,A,A,1,C,C,1,C,C,1,B,B,1,D,D,1,A,A,1,B,B,1,D,D,1,B,B,1
DL 998034009,20,35,57.14,03-03-2020 00:00,B,B,1,A,D,0,C,D,0,D,D,1,C,D,0,B,B,1,A,A,1,D,D,1,B,A,0,B,D,0,B,A,0,B,B,1,A,D,0,A,B,0,A,A,1,A,B,0,C,C,1,B,D,0,C,C,1,A,A,1,A,A,1,A,A,1,C,C,1,A,C,0,D,A,0,B,B,1,B,A,0,A,C,0,C,C,1,B,B,1,B,D,0,A,A,1,B,B,1,D,D,1,B,B,1
DL 998034013,18,35,51.43,03-03-2020 00:00,C,B,0,C,D,0,C,D,0,D,D,1,C,D,0,B,B,1,A,A,1,B,D,0,D,A,0,D,D,1,A,A,1,B,B,1,A,D,0,C,B,0,A,A,1,A,B,0,C,C,1,D,D,1,B,C,0,A,A,1,A,A,1,D,A,0,D,C,0,A,C,0,D,A,0,A,B,0,C,A,0,C,C,1,A,C,0,B,B,1,D,D,1,A,A,1,B,B,1,D,D,1,B,B,1
DL 998035001,29,35,82.86,03-03-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,D,D,1,B,B,1,A,A,1,D,D,1,A,A,1,B,D,0,A,A,1,B,B,1,D,D,1,B,B,1,A,A,1,B,B,1,C,C,1,D,D,1,C,C,1,D,A,0,A,A,1,A,A,1,B,C,0,C,C,1,A,A,1,B,B,1,A,A,1,C,C,1,C,C,1,B,B,1,C,D,0,A,A,1,B,B,1,D,D,1,B,B,1
DL 998035002,25,35,71.43,03-03-2020 00:00,B,B,1,C,D,0,D,D,1,D,D,1,D,D,1,B,B,1,A,A,1,D,D,1,B,A,0,C,D,0,A,A,1,B,B,1,B,D,0,B,B,1,A,A,1,D,B,0,C,C,1,D,D,1,C,C,1,A,A,1,A,A,1,D,A,0,A,C,0,D,C,0,A,A,1,B,B,1,A,A,1,C,C,1,C,C,1,B,B,1,B,D,0,A,A,1,A,B,0,D,D,1,B,B,1
DL 998035033,24,35,68.57,03-03-2020 00:00,B,B,1,C,D,0,C,D,0,B,D,0,D,D,1,B,B,1,A,A,1,D,D,1,A,A,1,B,D,0,D,A,0,B,B,1,D,D,1,C,B,0,A,A,1,B,B,1,C,C,1,A,D,0,C,C,1,A,A,1,A,A,1,B,A,0,A,C,0,C,C,1,A,A,1,B,B,1,B,A,0,C,C,1,C,C,1,B,B,1,C,D,0,A,A,1,B,B,1,D,D,1,B,B,1
DL 999031001,30,35,85.71,03-03-2020 00:00,B,B,1,A,D,0,D,D,1,D,D,1,D,D,1,B,B,1,A,A,1,D,D,1,A,A,1,D,D,1,D,A,0,B,B,1,D,D,1,B,B,1,A,A,1,C,B,0,C,C,1,C,D,0,A,C,0,A,A,1,A,A,1,A,A,1,C,C,1,C,C,1,A,A,1,B,B,1,A,A,1,C,C,1,C,C,1,B,B,1,D,D,1,A,A,1,B,B,1,D,D,1,B,B,1
DL 999031006,13,35,37.14,03-03-2020 00:00,B,B,1,B,D,0,C,D,0,D,D,1,D,D,1,C,B,0,,A,0,C,D,0,,A,0,,D,0,D,A,0,B,B,1,,D,0,B,B,1,,A,0,,B,0,C,C,1,,D,0,B,C,0,A,A,1,A,A,1,A,A,1,,C,0,C,C,1,,A,0,,B,0,A,A,1,C,C,1,D,C,0,,B,0,,D,0,,A,0,,B,0,D,D,1,,B,0
DL 999031007,26,35,74.29,03-03-2020 00:00,B,B,1,C,D,0,D,D,1,D,D,1,D,D,1,B,B,1,A,A,1,D,D,1,A,A,1,D,D,1,D,A,0,D,B,0,D,D,1,A,B,0,A,A,1,C,B,0,C,C,1,D,D,1,B,C,0,A,A,1,A,A,1,D,A,0,C,C,1,C,C,1,A,A,1,B,B,1,A,A,1,B,C,0,C,C,1,B,B,1,A,D,0,A,A,1,B,B,1,D,D,1,B,B,1
DL 999031013,23,35,65.71,03-03-2020 00:00,B,B,1,C,D,0,D,D,1,D,D,1,D,D,1,B,B,1,A,A,1,D,D,1,A,A,1,,D,0,D,A,0,B,B,1,D,D,1,B,B,1,D,A,0,A,B,0,C,C,1,A,D,0,B,C,0,A,A,1,A,A,1,A,A,1,C,C,1,C,C,1,D,A,0,B,B,1,A,A,1,B,C,0,D,C,0,C,B,0,A,D,0,A,A,1,B,B,1,D,D,1,B,B,1
DL 999031017,20,35,57.14,03-03-2020 00:00,B,B,1,A,D,0,C,D,0,D,D,1,C,D,0,B,B,1,A,A,1,D,D,1,A,A,1,C,D,0,D,A,0,B,B,1,A,D,0,A,B,0,C,A,0,D,B,0,C,C,1,C,D,0,B,C,0,A,A,1,A,A,1,D,A,0,B,C,0,C,C,1,A,A,1,B,B,1,A,A,1,D,C,0,C,C,1,B,B,1,A,D,0,A,A,1,B,B,1,D,D,1,B,B,1
DL 999031018,6,35,17.14,03-03-2020 00:00,BD,B,0,D,D,1,D,D,1,D,D,1,D,D,1,,B,0,B,A,0,,D,0,,A,0,A,D,0,,A,0,,B,0,,D,0,,B,0,,A,0,,B,0,,C,0,,D,0,,C,0,B,A,0,A,A,1,A,A,1,B,C,0,D,C,0,,A,0,,B,0,,A,0,,C,0,,C,0,,B,0,,D,0,,A,0,,B,0,,D,0,,B,0
DL 999031019,14,35,40,03-03-2020 00:00,A,B,0,A,D,0,C,D,0,D,D,1,A,D,0,B,B,1,C,A,0,D,D,1,B,A,0,C,D,0,D,A,0,B,B,1,C,D,0,A,B,0,C,A,0,C,B,0,C,C,1,A,D,0,B,C,0,A,A,1,A,A,1,A,A,1,B,C,0,C,C,1,A,A,1,A,B,0,A,A,1,A,C,0,A,C,0,B,B,1,B,D,0,C,A,0,A,B,0,D,D,1,B,B,1
DL 999031020,5,35,14.29,03-03-2020 00:00,C,B,0,C,D,0,C,D,0,B,D,0,B,D,0,B,B,1,,A,0,,D,0,C,A,0,C,D,0,C,A,0,C,B,0,B,D,0,B,B,1,B,A,0,,B,0,,C,0,,D,0,B,C,0,,A,0,,A,0,,A,0,C,C,1,C,C,1,B,A,0,C,B,0,C,A,0,B,C,0,,C,0,,B,0,,D,0,C,A,0,B,B,1,C,D,0,C,B,0
DL 999031021,4,35,11.43,03-03-2020 00:00,,B,0,D,D,1,,D,0,,D,0,,D,0,,B,0,B,A,0,,D,0,,A,0,,D,0,,A,0,,B,0,,D,0,,B,0,,A,0,,B,0,,C,0,,D,0,,C,0,A,A,1,,A,0,,A,0,,C,0,B,C,0,,A,0,B,B,1,A,A,1,,C,0,,C,0,,B,0,ABC,D,0,,A,0,,B,0,,D,0,,B,0
